,레시피일련번호,레시피제목,요리명,등록자ID,등록자명,조회수,추천수,스크랩수,요리방법,요리상황,요리재료별명,요리종류,요리소개,요리재료들,요리인분,요리난이도,요리시간,최초등록일,ingre1
1844,6905347,전이 생각날 때 만들어 먹으면 좋은 부추깻잎전,부추깻잎전,eheh1728,동주,1556,0,28,부침,술안주,채소류,기타,전날에 삼겹살 구워 먹고 남은 쌈 채소 깻잎  곁들어 먹을 부추겉절이 만들고 남은 부추. 냉장고에서 식재료가 상한다는 것을 용납할 수가 없는 저는 삼겹살 먹은 그 다음날에 바로 처리했습니다. 어떻게 처리했을까? 다른 음식을 만들어 먹기에는 뭔가 애매하게 남아서 어떻게 처리할까 고민하다가 부추깻잎전을 만들어 먹었습니다. 해산물이 들어가지 않고 파릇파릇하고 싱그러운 채소인 깻잎과 부추를 넣어서 만든 전! 초록 빛깔이 보기 좋습니다. 해산물 등 특별한 재료가 들어가지 않고 특별한 비법이 있는 것도 아닌데 깻잎과 부추만으로 충분한 맛을 내고 있습니다. 매콤한 맛을 추가하기 위해서 청양고추와 홍고추를 송송 썰어 넣고  단맛을 추가하기 위해서 양파를 채 썰어 넣었습니다. 나름 재료의 특징을 살려서 만든 부추깻잎전  만드는 법을 알려드립니다. ,[재료] 부추 1/2줌| 깻잎 10장| 양파 1/2개| 청양고추 1개| 홍고추 1개| 부침가루 1/2컵| 물 2/3컵| 소금 2꼬집,2인분,아무나,30분이내,2.02E+13," 부추, 깻잎, 양파, 청양고추, 홍고추, 부침가루, 물, 소금 "
1845,6905377,피자처럼 만든 꼬막치즈샐러드,꼬막치즈샐러드,limsu11,스마일로즈건강밥상,590,0,11,굽기,간식,해물류,샐러드,도우없이 꼬막으로 만들어 먹는 샐러드같은 꼬막피자입니다  예쁘기도 하고 치즈가 듬뿍 고소하면서 맛있는 샐러드같은 꼬막피자 입니다 꼬막이 도우역할을 하기 때문에 치즈속에 감추어진 꼬막이 너무 맛있어요 쭉쭉 늘어나는 치즈속에 꼬막과야채가 어우러져 부드럽고 아삭하고 쫄깃하니 너무 맛있어오,[재료] 꼬막 150g| 방울토마토 10개| 냉장고 남은야채 조금| 피자치즈 150g| 슬라이스치즈 2장,2인분,초급,30분이내,2.02E+13," 꼬막, 방울토마토, 야채, 치즈"
1846,6905396,매운요리 _ 오징어볶음 대파듬뿍 대파오징어볶음,대파오징어복음,achim100,좋아좋아3,10265,0,13,볶음,일상,해물류,메인반찬,파 특유의 매운맛인 알리신은  혈액의 흐름을 원활히 하고 몸을 따뜻하게 하는  작용을 하는데요  피로회복에도 좋다고해요     대파 많이 먹어야 되는 이유 충분하쥬? ㅎ     9월~ 12월이 제철인 겨울대파는  김치를 담아도 좋을정도로 달큰하니 맛있는데요  서리맞고 눈 맞고..  그래서 달큰하니 맛있다하네요        대파넣고 오징어볶음 만들어요,[재료] 오징어 3마리| 대파(흰부분) 5뿌리| 양파 1개| 당근 1/4개| 봄동 1포기 [양념] 간장 1T| 고추장 1T| 고춧가루 1.5T| 다진마늘 1/2T| 매실액 1T| 설탕 1/2T,3인분,아무나,15분이내,2.02E+13," 오징어, 파뿌리, 양파, 당근, 봄동, 간장, 고추장, 고춧가루, 마늘, 매실액, 설탕 "
1847,6905398,부추김밥,부추김밥,achim100,좋아좋아3,3149,0,12,기타,일상,채소류,밥/죽/떡,며칠전에 장 보고 와서  깜빡 잊고있었던 부추가 있었어요 ㅠ  냉장고에 아주 고이(?) 모셔 두었네요     잎이 시들시들~ ㅠㅠ  얼른 데쳐서 부추김밥 말아요 ,[재료] 밥 4인분| 김 6장| 부추(소) 1단| 계란 5개| 단무지 약간 [양념] 소금(김밥 밑간용) 1t| 통깨 1T| 참기름 1/2T| 소금(부추무침용) 1/2T| 깨소금 1T| 참기름 1/2T,4인분,아무나,,2.02E+13," 밥, 김, 부추소, 달걀, 단무지, 소금, 깨, 참기름, 부추, 깨소금, 참기름 "
1848,6905399,구수하니 맛있는 들깨두부된장국 아침국으로 최고,들깨두부된장국,achim100,좋아좋아3,5570,0,179,끓이기,일상,채소류,국/탕,기온이 올라 포근하다 하는데도  자꾸 춥게 느껴져요  날 추우니 국은 꼭 챙겨야 되고..  아침국으로 좋은 들깨 두부된장국입니다 ,[재료] 쌈배추 크게 1줌| 두부 1/2모| 대파 약간 [양념] 표고버섯가루 1T| 멸치가루 1T| 된장 1.5T| 쌀뜨물 5컵| 다진마늘 1/2T,4인분,아무나,10분이내,2.02E+13," 쌈배추, 두부,파, 표고버섯가루, 멸치가루, 된장, 쌀뜨물, 마늘 "
1849,6905419,깔끔한맛 브로콜리두부볶음,브로콜리두부볶음,b190324s,로즈원,2146,0,63,볶음,영양식,채소류,퓨전,일종의 냉파요리랍니다,[재료] 브로콜리 150g| 꼬마 새송이 버섯 100g| 당근 50g| 양파 1/2개| 두부 200g| 다진마늘 1T| 소금 1t| 올리브유 1T| 깨 1t,2인분,초급,10분이내,2.02E+13," 브로콜리, 새송이버섯, 당근, 양파, 두부, 마늘, 올리브유, 깨 "
1850,6905430,no버터! 초간단! 영양가득! 미숫가루피칸머핀,미숫가루피칸머핀,j492400,키친마니,1427,0,50,굽기,영양식,곡류,빵,여름에 시원하게 아이스 얼음 띄워 마시던 미숫가루. 조금씩 남아 있다면 영양가득한 머핀으로 만들어보세요. 생각보다 퍽퍽하지 않는 맛에 영양간식으로 안성맞춤. 간단한 아침식사로도 좋을 듯 해요^^,[재료] 박력분 85g| 미숫가루 35g| 베이킹파우더 5g| 달걀 1개| 비정제 설탕 40g| 소금 1g| 현미유 30g| 무가당 두유 80g| 피칸 또는 호두 40g,3인분,초급,30분이내,2.02E+13," 박력분, 미숫가루, 베이킹파우더, 달걀,  설탕, 두유, 피칸, 호두 "
1851,6905431,매운 생선반찬/감자 가자미조림,감자가자미조림,loveshine707,쿡따라,3598,0,34,조림,일상,해물류,메인반찬,무 대신 감자 넣고 짭조롬하게 조린 감자 가자미조림인데 청양고추도 넣어주니 칼칼한 매운맛도 배여 맛보면 누구나 인정할 수 밖에 없는ㅋ 밥도둑반찬이랍니다,[재료] 반건조 가자미 2마리| 감자 2개| 대파 1/2개| 청양고추 4개| 식용유 1스푼 [조림양념] 국간장 1스푼| 진간장 1스푼| 된장 0.5스푼| 고춧가루 1스푼| 다진 마늘 0.5스푸| 다진 생강 1티스푼| 맛술 2스푼| 매실청 2스푼| 참치액 1스푼| 후추 약간,3인분,초급,30분이내,2.02E+13,"가자미, 감자, 파, 청양고추, 식용유, 국간장, 진간장, 된장, 고춧가루,  마늘,  생강, 맛술, 매실청, 참치액, 후추 "
1852,6905432,계란김말이 반찬 간식,계란김말이,98924365,815요리사랑,3610,0,77,굽기,간식,달걀/유제품,메인반찬,밥없는 김밥~ 영양 가득한 계란 김말이 아이들 반찬이나 간식으로 만들어보세요,[계란 김말이 재료] 계란 4개| 김 1장| 양파 1/4개| 당근 약간| 쪽파 2대| 새우젓 국물 1/2스푼| 소금 약간| 맛술 1/2스푼| 식용유 적당량,2인분,아무나,15분이내,2.02E+13," 달걀, 김, 양파, 당근,파, 새우젓, 맛술, 식용유 "
1853,6905447,담백한 딸기 두부크림 초코케이크 (비건),딸기두부크림초코케이크,75748827,디노초식,1649,0,58,기타,기타,콩/견과류,디저트,비건레시피로 달달하고 담백하며 건강한 초코케이크를 만들어보았습니다. 두부크림을 사용해서 엄청 고소해요 :),[초코케이크 시트 (cake sheet)] 설탕 60g| 레몬즙 15g| 소금 1g| 바닐라에센스 2g(바닐라향으로 대체)| 코코넛오일 30g| 물 200g| 식용유 30g| 통밀가루 90g| 아몬드가루 30g| 코코아가루 30g| 베이킹파우더 3g| 베이킹소다 2g [두부크림 (tofu cream)] 두부 620g| 코코아가루 50g| 두유 100g| 비건다크초콜릿(약콩초콜릿) 170g| 설탕 70g| 소금 1g [데코재료] 딸기 원하는 만큼,3인분,초급,60분이내,2.02E+13," 설탕, 레몬즙, 바닐라에센스, 코코넛오일, 물, 식용유, 밀가루, 아몬드가루, 코코아가루, 베이킹파우더, 베이킹소다, 두부, 코코아가루, 두유, 초콜릿, 설탕 딸기 "
1854,6905452,호박참치볶음(담백하니 아기도 좋아해요~),호박참치볶음,77772297,비바스밥,67698,0,5136,볶음,일상,채소류,밑반찬,매일 애호박만 볶았는데 참치를 넣어 볶으니 담백하고 맛이 좋습니다~아이반찬으로도 좋겠어요^^,[재료] 애호박 1대접| 양파 1/4개| 마늘 1숟가락| 참치 1캔(작은거) [양념] 굴소스 1숟가락| 소금 조금,3인분,초급,30분이내,2.02E+13," 애호박, 양파, 마늘, 참치, 굴소스, 소금 "
1855,6905460,마늘향이 그윽한 ! 알리오올리오스파게티(파스타),알리오올리오스파게티,chfhr0826,초록이의맛있는이야기,6464,0,50,볶음,일상,밀가루,면/만두,마늘향이 그윽하게 퍼지는 스파게티! 바지락이랑 새우의 조합도 환상적이예요.. 조리법도 간단! 재료도 간단!  지금바로 시작해요!,[재료] 스파게티면 100g| 칵테일새우 5마리| 모시조개 7개| 마늘 3개| 파슬리 10g [양념] 소금 약간| 후추 약간| 올리브오일 약간| 화이트와인 약간,2인분,초급,15분이내,2.02E+13," 스파게티면, 새우, 마늘, 파슬리, 후추, 올리브오일, 화이트와인 "
1856,6905463,파래자반무침(손이 가는 반찬~),파래자반무침,77772297,비바스밥,16748,1,323,무침,일상,해물류,밑반찬,파래자반 찢으면 가루 날리고 귀찮아서 안해먹었는데  이제 한동안은 밥상에 늘 나타날 듯ㅋㅋ 맛이 참 있네요♡♡♡,[재료] 파래 자반 120그램| 쪽파 다진거 1주먹 [양념] 간장 75ml| 설탕 35ml| 맛술 100ml| 통깨 넉넉히| 다진마늘 2숟가락| 참기름 70ml,3인분,초급,15분이내,2.02E+13," 파래,파, 간장, 설탕, 맛술, 깨, 마늘, 참기름 "
1857,6905476,#밥블레스유 #이영자 #이영자_달래파채무침만들기 #구운고기_찰떡궁합 #새콤매콤하게_무쳐낸_달래파채무침!!!,달래파채무침,kstencil,강철새잎,3514,0,64,무침,일상,채소류,양념/소스/잼,밥블레스유에서 이영자가 소고기를 굽고 거기에 함께 곁들이는 찬으로  달래와 파채를 넣고 만든 달래파채무침을 만들었어요.  ?  보통 삼겹살이나 소고기를 구워서 먹을때에  파채무침이랑 같이 먹는데 색다르게 달래와 함께 넣어서 만들더라구요.  요즘 달래가 맛있는데 그래서 달래와 함께 파채를 넣어서 매콤새콤하게 무쳐낸 달래파채무침입니다.  ?  구운 고기와 아주 잘 맞아서 한번 달래를 색다르게 변신시켜 보세요!!!,[재료] 달래 1다발| 파채 2컵| 진간장 4큰술| 고춧가루 2큰술| 다진마늘 1작은술| 식초 2큰술| 맛술 1큰술| 참기름 1작은술| 매실액 2큰술| 통깨 1작은술| 설탕 2큰술,4인분,아무나,10분이내,2.02E+13," 달래, 파채, 진간장, 고춧가루, 마늘, 식초, 맛술, 참기름, 매실액, 깨, 설탕 "
1858,6905510,듬뿍듬뿍 감귤샌드 듬뿍듬뿍 달콤함 가득!,감귤샌드,gdubu33,만개의레시피,33024,0,195,기타,간식,과일류,빵,제철과일인 감귤이 가득들어간 비타민가득! 달콤함 가득! 감귤샌드!  세상의 모든 레시피 만개의레시피  ,[필수재료] 귤 2개| 식빵 6장| 생크림 1종이컵| 설탕 1+1/2숟가락| 귤잼 적당량,2인분,초급,,2.02E+13," 귤, 식빵, 생크림, 설탕, 귤잼 "
1859,6905517,쫄깃하고 아삭한 라이스페이퍼 김밥 만들기,라이스페이퍼김밥,96may0504,따봉이kitchen,3979,0,64,비빔,영양식,쌀,밥/죽/떡,라이스페이퍼로 영양가득한 김밥을 만들어보았어요~!!♡♡♡ 속안에 야채가 가득해서 아삭아삭 식감도 정말 좋고 라이스페이퍼가 쫄깃한게 너무 맛있더라구요~!!♡♡♡ 좋아하는 야채를 듬뿍넣어서 만들어서 더욱 맛있고 건강한 라이스페이퍼 김밥 다함께 만들어보세요~!!♡♡♡,[재료] 밥 1/2공기| 라이스페이퍼 4장| 깻잎 4장| 계란 1개~2개| 오이 1/3개| 양배추 1줌| 날치알 20g(생략가능)| 슬라이스치즈 1장 [양념] 물 1잔(소주잔)| 식초 2잔(소주잔)| 설탕 3큰술| 소금 약간,1인분,아무나,30분이내,2.02E+13," 밥, 라이스페이퍼, 깻잎, 달걀, 오이, 양배추, 날치, 치즈, 물, 식초, 설탕, 소금 "
1860,6905519,맛있는 밑반찬 꽈리고추건새우볶음,꽈리고추건새우볶음,92174683,요리톡톡 맛톡톡,6982,0,154,볶음,초스피드,건어물류,밑반찬,요즘 장을 안보고 냉파하고 있어요 냉장고를 비워야 구정대비 장을 볼수  있을꺼 같아서요ㅋ  그래서 밑반찬할껄 냉장고에서 찾아보니 저번에 건새우볶음이 생각나 사다놓은 건새우가 눈에 들어오네요 해서 꽈리고추랑 같이 볶았어요  건새우는 까칠하다고 안먹었던 식구들이라 꽈리고추 작은봉지로 사서 볶았는데 왠일로 반전 너무 잘먹네요ㅋㅋ 정말 이럴땐 다컷네 느낌적인 느낌이 ㅋㅋ 저도 올만이라 맛있더라고요  금방 볶아 입맛 살리는  꽈리고추건새우볶음 밑반찬으로 좋아하시나요^^  오늘도 감기조심 하세요~♡  ,[재료] 꽈리고추1봉(17개)| 건새우2줌 [양념] 포도씨유 3T| 굴소스 1T| 간장(기호에 맞게 가감) 4T| 꿀(기호에 맞게 가감) 4T| 파 약간| 통깨 약간| 참기름 약간,4인분,초급,10분이내,2.02E+13," 꽈리고추, 건새우, 포도씨유, 굴소스, 간장, 꿀, 파, 깨, 참기름 "
1861,6905562,삼색 계란말이 만들기,삼색계란말이,cuyss,유랑우탄,1829,0,15,부침,일상,달걀/유제품,메인반찬,누구나 좋아하는 초단간 반찬,[재료] 달걀 3개| 썰어둔 파 2T| 채썬 당근 2T,2인분,아무나,10분이내,2.02E+13," 달걀, 파,  당근 "
1862,6905567,팽이버섯대파구이 이거하나면 술안주 완성!,팽이버섯대파구이,gdubu33,만개의레시피,53416,0,1496,굽기,술안주,버섯류,밑반찬,쫄깃한 팽이버섯과 향기로운 대파구이의 만남!  세상의 모든 레시피 만개의레시피 ,[필수 재료] 팽이버섯 1/2봉지| 대파 1대| 버터 1+1/2숟가락| 다진 마늘 1/2숟가락| 파슬리가루 약간| 소금 약간| 후추 약간,2인분,초급,,2.02E+13," 팽이버섯 ,파, 버터,  마늘, 파슬리가루 후추 "
1863,6905568,펑리수 달콤한 파인애플쨈이 쏘옥!,펑리수,gdubu33,만개의레시피,10896,0,162,굽기,간식,밀가루,디저트,한입깨물면  달달한 파인애플이 가득-*,[필수재료] 박력분 100g| 아몬드가루 20g| 버터 75g| 설탕 2숟가락| 달걀노른자 1개 [필링재료] 통조림파인애플 300g| 파인애플잼 5숟가락| 설탕 3숟가락| 꿀 2숟가락,6인분이상,중급,60분이내,2.02E+13," 박력분, 아몬드가루, 버터, 설탕, 달걀, 파인애플, 파인애플잼, 설탕, 꿀 "
1864,6905577,문어밥 문어 삶은 물로 밥을 지어요,문어밥,mk9689,판교댁쏭아,3127,0,63,끓이기,영양식,쌀,밥/죽/떡,문어 삶은 육수로 만든   요리는 맛이 업그레이드되는 듯! 문어밥을 지어서 달래 양념장을 올려서 비벼 먹었다  문어 씹히는 식감과 감칠맛을 더해주니 참 맛있더라는~!  문어 숙회 먹고 한 접시 남겨 놨다가 문어 삶은 물에 밥을 지어 먹기~ ,[재료] 쌀 3컵| 당근 1/3개| 버섯 1줌| 문어숙회 200g| 문어 삶은 6수 [달래양념장] 달래 1줌| 간장 4큰술| 올리고당 1큰술| 고춧가루 1큰술| 통깨 약간| 참기름 적당양,4인분,중급,30분이내,2.02E+13," 쌀, 당근, 버섯, 문어숙회, 문어, 달래, 간장, 올리고당, 고춧가루, 깨, 참기름"
1865,6905580,#도너츠 #도너츠가루 #옥수수도너츠만들기 #달달한간식 #옥수수와 _파프리카가_들어간_도너츠,옥수수도너츠,kstencil,강철새잎,1687,0,19,튀김,간식,채소류,빵,도너츠가루와 옥수수캔  그리고 파프리카만 있으면 달달한 옥수수도너츠를 만드실 수 있는 달달한 간식!!!,[재료] 캔옥수수 1캔| 노란파프리카 1/3개| 빨간파프리카 1/3개| 청피망 1/2개| 도너츠가루 3컵| 달걀 1개| 소금 1작은술| 식용유 1L,4인분,아무나,,2.02E+13," 옥수수, 파프리카, 빨간파프리카, 피망, 도너츠가루, 달걀 식용유 "
1866,6905586,고구마 달걀구이 ,고구마달걀구이,7.Jun,시크제이맘,1562,1,61,굽기,일상,채소류,퓨전,고구마간식,[재료] 고구마 1개(큰 사이즈)| 달걀 2개| 체더치즈 2장| 식용유 적당량 [양념 ] 허브맛소금 적당량,2인분,아무나,60분이내,2.02E+13," 고구마, 달걀, 체더치즈, 식용유, 허브맛소금 "
1867,6905609,구운 토마토 바질페스토 샐러드,토마토바질페스토샐러드,salmon1210,닝스키친,3156,1,57,굽기,일상,채소류,샐러드,간단히 냉파 겸 궁금했던 방울토마토 오븐구이를 해보았습니다. 물러가던 방토와 가만두면 물러질거같은 마늘을 몽땅 털어내구요 상큼한 토마토구이랑 치즈 호두 잣 등이 씹는 재미가 있더군요 좋아하는 마늘까지요~^^* 사실 우리집 최애템 바질페스토가 제일 열일 했죠,[재료] 방울토마토 15알정도| 마늘 6~7개| 소금 약간| 허브가루 약간| 후추 약간| 올리브유 1T| 바질페스토 2~3T| 체다치즈 3장| 호두와 잣 등 견과류 2줌 정도,2인분,초급,60분이내,2.02E+13," 방울토마토, 마늘, 허브가루, 후추, 올리브유, 바질페스토, 체다치즈, 견과류  "
1868,6905624,간단한 맥주안주 : 나쵸피자 / Nacho Pizza ,나초피자,62929808,요알남Mingstar,2475,0,69,기타,일상,기타,디저트,나초를 이용한 간단한 맥주 안주 나초 피자입니다. 간단한 아이들 간식으로도 좋습니다,[재료] 양파 1개| 나쵸칩 100g| 토마토소스 150g| 올리브 5개| 모짜렐라치즈 80g,2인분,아무나,,2.02E+13," 양파, 나쵸, 토마토소스, 올리브,모짜렐라치즈 "
